product,region,channel,market_tier,date,units,price,revenue,year,month,quarter,year_month,asp
Product D,West,Online,B,2022-08-01,351,28.8400681307539,10122.8639138946,2022,8,3,2022-08,28.840068130753846
Product D,West,Online,B,2022-09-01,323,28.6231628023088,9245.28158514574,2022,9,3,2022-09,28.62316280230879
Product D,West,Online,B,2022-10-01,902,29.6193618227262,26716.664364099,2022,10,4,2022-10,29.619361822726166
Product D,West,Online,B,2022-11-01,403,30.004978397861102,12092.006294338,2022,11,4,2022-11,30.00497839786104
Product D,West,Online,B,2022-12-01,366,31.3511525688227,11474.5218401891,2022,12,4,2022-12,31.351152568822677
Product D,West,Online,B,2023-01-01,402,31.3453690870665,12600.8383730007,2023,1,1,2023-01,31.34536908706642
Product D,West,Online,B,2023-02-01,253,30.4338549580425,7699.76530438475,2023,2,1,2023-02,30.43385495804249
Product D,West,Online,B,2023-03-01,424,29.4463236071169,12485.2412094176,2023,3,1,2023-03,29.44632360711698
Product D,West,Online,B,2023-04-01,423,30.0970985123422,12731.0726707208,2023,4,2,2023-04,30.097098512342317
Product D,West,Online,B,2023-05-01,488,30.5239634835161,14895.6941799559,2023,5,2,2023-05,30.52396348351619
Product D,West,Online,B,2023-06-01,341,31.0715908475686,10595.4124790209,2023,6,2,2023-06,31.071590847568626
Product D,West,Online,B,2023-07-01,294,30.1710311493371,8870.2831579051,2023,7,3,2023-07,30.171031149337075
Product D,West,Online,B,2023-08-01,320,28.7831794603262,9210.61742730439,2023,8,3,2023-08,28.78317946032622
Product D,West,Online,B,2023-09-01,315,30.633721386781,9649.622236836,2023,9,3,2023-09,30.63372138678095
Product D,West,Online,B,2023-10-01,583,31.0056648461614,18076.3026053121,2023,10,4,2023-10,31.005664846161405
Product D,West,Online,B,2023-11-01,627,29.6783983048517,18608.355737142,2023,11,4,2023-11,29.678398304851672
Product D,West,Online,B,2023-12-01,407,29.0841811336577,11837.2617213987,2023,12,4,2023-12,29.08418113365774
Product D,West,Online,B,2024-01-01,353,29.2751870923676,10334.1410436057,2024,1,1,2024-01,29.27518709236742
Product D,West,Online,B,2024-02-01,357,28.6114389784634,10214.2837153114,2024,2,1,2024-02,28.611438978463305
Product D,West,Online,B,2024-03-01,395,30.0860503935255,11883.9899054426,2024,3,1,2024-03,30.08605039352557
Product D,West,Online,B,2024-04-01,459,30.2722868970595,13894.9796857503,2024,4,2,2024-04,30.272286897059477
Product D,West,Online,B,2024-05-01,483,30.24693966005,14609.2718558041,2024,5,2,2024-05,30.246939660049897
Product D,West,Online,B,2024-06-01,374,31.1911330693401,11665.4837679332,2024,6,2,2024-06,31.191133069340104
Product D,West,Online,B,2024-07-01,318,29.7794526235666,9469.86593429418,2024,7,3,2024-07,29.779452623566602
Product D,West,Online,B,2024-08-01,531,29.2127473801374,15511.968858853,2024,8,3,2024-08,29.21274738013748
Product D,West,Online,B,2024-09-01,344,30.0376228324603,10332.9422543664,2024,9,3,2024-09,30.037622832460467
Product D,West,Online,B,2024-10-01,470,28.6995254850481,13488.7769779726,2024,10,4,2024-10,28.699525485048085
Product D,West,Online,B,2024-11-01,431,30.4787782493513,13136.353425470401,2024,11,4,2024-11,30.47877824935128
Product D,West,Online,B,2024-12-01,345,30.7038546013646,10592.8298374708,2024,12,4,2024-12,30.703854601364636
Product A,North,Wholesale,A,2022-01-01,2170,48.5941010550596,105449.199289479,2022,1,1,2022-01,48.59410105505945
Product A,North,Wholesale,A,2022-02-01,1961,48.4490825957619,95008.650970289,2022,2,1,2022-02,48.44908259576186
Product A,North,Wholesale,A,2022-03-01,2672,51.8639484525193,138580.470265131,2022,3,1,2022-03,51.86394845251909
Product A,North,Wholesale,A,2022-04-01,2237,48.9593343168963,109522.030866897,2022,4,2,2022-04,48.95933431689629
Product A,North,Wholesale,A,2022-05-01,2005,52.4306175007951,105123.388089094,2022,5,2,2022-05,52.430617500795016
Product A,North,Wholesale,A,2022-06-01,2343,51.1457292432897,119834.443617028,2022,6,2,2022-06,51.1457292432898
Product A,North,Wholesale,A,2022-07-01,1417,52.1509484900162,73897.8940103529,2022,7,3,2022-07,52.15094849001616
Product A,North,Wholesale,A,2022-08-01,1551,51.2587995128706,79502.3980444623,2022,8,3,2022-08,51.2587995128706
Product A,North,Wholesale,A,2022-09-01,2178,49.123820256209,106991.680518023,2022,9,3,2022-09,49.12382025620891
Product A,North,Wholesale,A,2022-10-01,1946,49.3770357687026,96087.7116058953,2022,10,4,2022-10,49.37703576870262
Product A,North,Wholesale,A,2022-11-01,2087,47.6708011596929,99488.9620202791,2022,11,4,2022-11,47.67080115969291
Product A,North,Wholesale,A,2022-12-01,2068,51.97413520189,107482.511597509,2022,12,4,2022-12,51.974135201890235
Product A,North,Wholesale,A,2023-01-01,1649,50.1080563815776,82628.1849732215,2023,1,1,2023-01,50.108056381577626
Product A,North,Wholesale,A,2023-02-01,1175,49.2240134440362,57838.2157967426,2023,2,1,2023-02,49.22401344403626
Product A,North,Wholesale,A,2023-03-01,2129,51.5532216895372,109756.808977025,2023,3,1,2023-03,51.55322168953734
Product A,North,Wholesale,A,2023-04-01,2723,51.4591203560121,140123.184729421,2023,4,2,2023-04,51.459120356012114
Product A,North,Wholesale,A,2023-05-01,1636,51.4087347115856,84104.689988154,2023,5,2,2023-05,51.40873471158557
Product A,North,Wholesale,A,2023-06-01,3279,50.1601939625107,164475.276003073,2023,6,2,2023-06,50.160193962510824
Product A,North,Wholesale,A,2023-07-01,2174,48.0469798529521,104454.134200318,2023,7,3,2023-07,48.04697985295216
Product A,North,Wholesale,A,2023-08-01,2769,51.9416975474451,143826.560508875,2023,8,3,2023-08,51.941697547444925
Product A,North,Wholesale,A,2023-09-01,1563,48.1641116354149,75280.5064861535,2023,9,3,2023-09,48.16411163541491
Product A,North,Wholesale,A,2023-10-01,2284,51.6488729871344,117966.025902615,2023,10,4,2023-10,51.64887298713441
Product A,North,Wholesale,A,2023-11-01,2143,50.2659887203481,107720.013827706,2023,11,4,2023-11,50.26598872034811
Product A,North,Wholesale,A,2023-12-01,2670,50.2863542374689,134264.565814042,2023,12,4,2023-12,50.28635423746891
Product A,North,Wholesale,A,2024-01-01,1739,51.1718460463453,88987.8402745945,2024,1,1,2024-01,51.171846046345316
Product A,North,Wholesale,A,2024-02-01,2009,49.4422828988172,99329.5463437238,2024,2,1,2024-02,49.442282898817226
Product A,North,Wholesale,A,2024-03-01,1295,51.5432491630781,66748.5076661862,2024,3,1,2024-03,51.543249163078144
Product A,North,Wholesale,A,2024-04-01,1918,51.7605232459027,99276.6835856414,2024,4,2,2024-04,51.76052324590271
Product A,North,Wholesale,A,2024-05-01,2410,51.4643100555986,124028.987233993,2024,5,2,2024-05,51.46431005559876
Product A,North,Wholesale,A,2024-06-01,1963,49.5849164354149,97335.1909627195,2024,6,2,2024-06,49.584916435414925
Product A,North,Wholesale,A,2024-07-01,2021,48.3326415088959,97680.2684894786,2024,7,3,2024-07,48.3326415088959
Product A,North,Wholesale,A,2024-08-01,1822,51.1242042761296,93148.3001911081,2024,8,3,2024-08,51.12420427612958
Product A,North,Wholesale,A,2024-09-01,2391,47.9732901812531,114704.136823376,2024,9,3,2024-09,47.973290181253034
Product A,North,Wholesale,A,2024-10-01,3035,47.7843702572864,145025.563730864,2024,10,4,2024-10,47.78437025728633
Product A,North,Wholesale,A,2024-11-01,1850,47.6104129443411,88079.263947031,2024,11,4,2024-11,47.61041294434108
Product A,North,Wholesale,A,2024-12-01,2110,50.7614382507745,107106.634709134,2024,12,4,2024-12,50.761438250774404
Product B,North,Wholesale,A,2022-01-01,2012,40.7727877944708,82034.8490424752,2022,1,1,2022-01,40.77278779447077
Product B,North,Wholesale,A,2022-02-01,813,38.7403968861327,31495.9426684259,2022,2,1,2022-02,38.74039688613272
Product B,North,Wholesale,A,2022-03-01,1304,41.1847853437066,53704.9600881934,2022,3,1,2022-03,41.184785343706594
Product B,North,Wholesale,A,2022-04-01,2730,41.1631967835128,112375.52721899,2022,4,2,2022-04,41.16319678351282
Product B,North,Wholesale,A,2022-05-01,2828,40.5260330727324,114607.621529687,2022,5,2,2022-05,40.526033072732325
Product B,North,Wholesale,A,2022-06-01,1704,41.8213312393054,71263.5484317765,2022,6,2,2022-06,41.82133123930545
Product B,North,Wholesale,A,2022-07-01,1152,38.5790862273425,44443.1073338985,2022,7,3,2022-07,38.57908622734245
Product B,North,Wholesale,A,2022-08-01,1494,38.244213251397,57136.8545975871,2022,8,3,2022-08,38.24421325139699
Product B,North,Wholesale,A,2022-09-01,1222,41.7661054823548,51038.1808994375,2022,9,3,2022-09,41.766105482354746
Product B,North,Wholesale,A,2022-10-01,2281,41.3869661539793,94403.6697972268,2022,10,4,2022-10,41.38696615397931
Product B,North,Wholesale,A,2022-11-01,1301,39.4225465049967,51288.7330030007,2022,11,4,2022-11,39.422546504996696
Product B,North,Wholesale,A,2022-12-01,1752,39.6051139896736,69388.1597099081,2022,12,4,2022-12,39.60511398967357
Product B,North,Wholesale,A,2023-01-01,1699,41.8495330587029,71102.3566667363,2023,1,1,2023-01,41.849533058702946
Product B,North,Wholesale,A,2023-02-01,1208,38.3895364720374,46374.5600582212,2023,2,1,2023-02,38.38953647203741
Product B,North,Wholesale,A,2023-03-01,1811,40.8372837528586,73956.320876427,2023,3,1,2023-03,40.83728375285864
Product B,North,Wholesale,A,2023-04-01,1400,40.2149371821433,56300.9120550007,2023,4,2,2023-04,40.21493718214336
Product B,North,Wholesale,A,2023-05-01,1982,41.5321513516828,82316.7239790354,2023,5,2,2023-05,41.53215135168285
Product B,North,Wholesale,A,2023-06-01,2233,40.9319292325526,91400.9979762901,2023,6,2,2023-06,40.93192923255267
Product B,North,Wholesale,A,2023-07-01,1156,40.5181100759655,46838.9352478161,2023,7,3,2023-07,40.51811007596549
Product B,North,Wholesale,A,2023-08-01,1959,38.6220030523837,75660.5039796196,2023,8,3,2023-08,38.62200305238367
Product B,North,Wholesale,A,2023-09-01,1318,39.8969017975032,52584.1165691093,2023,9,3,2023-09,39.89690179750326
Product B,North,Wholesale,A,2023-10-01,1768,39.7407496739179,70261.6454234868,2023,10,4,2023-10,39.740749673917875
Product B,North,Wholesale,A,2023-11-01,1733,38.6225521545857,66932.8828838971,2023,11,4,2023-11,38.62255215458575
Product B,North,Wholesale,A,2023-12-01,1485,41.3325490597636,61378.8353537489,2023,12,4,2023-12,41.33254905976357
Product B,North,Wholesale,A,2024-01-01,1611,39.1529866447672,63075.46148472,2024,1,1,2024-01,39.152986644767225
Product B,North,Wholesale,A,2024-02-01,1111,40.5435464335606,45043.8800876858,2024,2,1,2024-02,40.54354643356058
Product B,North,Wholesale,A,2024-03-01,1464,39.9248545477167,58449.9870578572,2024,3,1,2024-03,39.92485454771667
Product B,North,Wholesale,A,2024-04-01,2148,40.2642807587981,86487.6750698984,2024,4,2,2024-04,40.26428075879814
Product B,North,Wholesale,A,2024-05-01,1017,40.4442265713587,41131.7784230718,2024,5,2,2024-05,40.444226571358705
Product B,North,Wholesale,A,2024-06-01,1211,38.4242008645087,46531.7072469201,2024,6,2,2024-06,38.424200864508755
Product B,North,Wholesale,A,2024-07-01,1146,39.9469995554537,45779.2614905499,2024,7,3,2024-07,39.946999555453665
Product B,North,Wholesale,A,2024-08-01,1033,38.6494317213073,39924.8629681105,2024,8,3,2024-08,38.64943172130736
Product B,North,Wholesale,A,2024-09-01,1711,39.7174899559468,67956.625314625,2024,9,3,2024-09,39.71748995594681
Product B,North,Wholesale,A,2024-10-01,1326,40.6819020295516,53944.2020911854,2024,10,4,2024-10,40.68190202955158
Product B,North,Wholesale,A,2024-11-01,992,40.2911658529192,39968.8365260959,2024,11,4,2024-11,40.291165852919256
Product B,North,Wholesale,A,2024-12-01,1457,39.0675032623112,56921.3522531874,2024,12,4,2024-12,39.067503262311185
Product C,North,Wholesale,A,2022-01-01,990,34.3000346500194,33957.0343035192,2022,1,1,2022-01,34.30003465001939
Product C,North,Wholesale,A,2022-02-01,1357,33.2874243156984,45171.0347964028,2022,2,1,2022-02,33.28742431569845
Product C,North,Wholesale,A,2022-03-01,834,34.2860030961456,28594.5265821854,2022,3,1,2022-03,34.28600309614556
Product C,North,Wholesale,A,2022-04-01,1694,35.7133204102283,60498.3647749268,2022,4,2,2022-04,35.713320410228334
Product C,North,Wholesale,A,2022-05-01,1404,33.5045799586223,47040.4302619058,2022,5,2,2022-05,33.504579958622365
Product C,North,Wholesale,A,2022-06-01,1396,36.661252561491,51179.1085758414,2022,6,2,2022-06,36.661252561490976
Product C,North,Wholesale,A,2022-07-01,898,36.0545476723928,32376.9838098087,2022,7,3,2022-07,36.05454767239276
Product C,North,Wholesale,A,2022-08-01,1817,36.368509218446,66081.5812499163,2022,8,3,2022-08,36.36850921844596
Product C,North,Wholesale,A,2022-09-01,1074,35.0655075190589,37660.3550754692,2022,9,3,2022-09,35.06550751905884
Product C,North,Wholesale,A,2022-10-01,782,34.4519249235746,26941.4052902353,2022,10,4,2022-10,34.45192492357455
Product C,North,Wholesale,A,2022-11-01,1176,34.8833716181107,41022.8450228982,2022,11,4,2022-11,34.88337161811071
Product C,North,Wholesale,A,2022-12-01,765,33.6302435765974,25727.136336097,2022,12,4,2022-12,33.63024357659739
Product C,North,Wholesale,A,2023-01-01,1047,34.0527998709586,35653.2814648936,2023,1,1,2023-01,34.052799870958545
Product C,North,Wholesale,A,2023-02-01,1022,34.5620598905953,35322.4252081884,2023,2,1,2023-02,34.5620598905953
Product C,North,Wholesale,A,2023-03-01,1350,34.6575414031977,46787.6808943169,2023,3,1,2023-03,34.657541403197705
Product C,North,Wholesale,A,2023-04-01,1690,35.5807813040446,60131.5204038355,2023,4,2,2023-04,35.58078130404468
Product C,North,Wholesale,A,2023-05-01,1098,33.7349823687691,37041.0106409085,2023,5,2,2023-05,33.734982368769124
Product C,North,Wholesale,A,2023-06-01,1615,34.8753873996902,56323.7506504997,2023,6,2,2023-06,34.87538739969022
Product C,North,Wholesale,A,2023-07-01,1644,33.7645722492598,55508.9567777831,2023,7,3,2023-07,33.76457224925979
Product C,North,Wholesale,A,2023-08-01,949,35.184897457016604,33390.4676867088,2023,8,3,2023-08,35.184897457016646
Product C,North,Wholesale,A,2023-09-01,984,33.3462332629133,32812.6935307067,2023,9,3,2023-09,33.346233262913316
Product C,North,Wholesale,A,2023-10-01,1504,36.0674357386306,54245.4233509004,2023,10,4,2023-10,36.067435738630586
Product C,North,Wholesale,A,2023-11-01,1342,36.1790655356599,48552.3059488556,2023,11,4,2023-11,36.179065535659916
Product C,North,Wholesale,A,2023-12-01,1474,33.9549857727252,50049.6490289969,2023,12,4,2023-12,33.95498577272517
Product C,North,Wholesale,A,2024-01-01,1665,35.1754193620291,58567.0732377784,2024,1,1,2024-01,35.17541936202907
Product C,North,Wholesale,A,2024-02-01,1295,35.3953329249052,45836.9561377523,2024,2,1,2024-02,35.39533292490525
Product C,North,Wholesale,A,2024-03-01,1533,33.7121574180201,51680.7373218248,2024,3,1,2024-03,33.71215741802009
Product C,North,Wholesale,A,2024-04-01,1588,35.6905461377464,56676.5872667413,2024,4,2,2024-04,35.69054613774641
Product C,North,Wholesale,A,2024-05-01,1519,36.3221066115657,55173.2799429683,2024,5,2,2024-05,36.3221066115657
Product C,North,Wholesale,A,2024-06-01,1505,36.5763848809293,55047.4592457985,2024,6,2,2024-06,36.57638488092923
Product C,North,Wholesale,A,2024-07-01,1646,35.8185816361802,58957.3853731526,2024,7,3,2024-07,35.8185816361802
Product C,North,Wholesale,A,2024-08-01,930,33.2559964925749,30928.0767380947,2024,8,3,2024-08,33.255996492574944
Product C,North,Wholesale,A,2024-09-01,909,35.9487524197903,32677.4159495893,2024,9,3,2024-09,35.94875241979021
Product C,North,Wholesale,A,2024-10-01,1533,34.454704333446,52819.0617431727,2024,10,4,2024-10,34.45470433344599
Product C,North,Wholesale,A,2024-11-01,1286,34.6874147915514,44608.0154219351,2024,11,4,2024-11,34.687414791551404
Product C,North,Wholesale,A,2024-12-01,1354,33.2609659860609,45035.3479451265,2024,12,4,2024-12,33.26096598606093
Product D,North,Wholesale,A,2022-01-01,939,29.5085829840973,27708.5594220674,2022,1,1,2022-01,29.508582984097337
Product D,North,Wholesale,A,2022-02-01,945,29.4731561865192,27852.1325962606,2022,2,1,2022-02,29.47315618651915
Product D,North,Wholesale,A,2022-03-01,735,29.8828354112338,21963.8840272569,2022,3,1,2022-03,29.882835411233877
Product D,North,Wholesale,A,2022-04-01,837,30.9759741635062,25926.8903748547,2022,4,2,2022-04,30.975974163506216
Product D,North,Wholesale,A,2022-05-01,925,30.4714426409919,28186.0844429175,2022,5,2,2022-05,30.471442640991892
Product D,North,Wholesale,A,2022-06-01,1188,29.5998531435616,35164.6255345512,2022,6,2,2022-06,29.59985314356162
Product D,North,Wholesale,A,2022-07-01,883,30.8643595967442,27253.2295239251,2022,7,3,2022-07,30.86435959674417
Product D,North,Wholesale,A,2022-08-01,1140,29.6449243880343,33795.2138023591,2022,8,3,2022-08,29.6449243880343
Product D,North,Wholesale,A,2022-09-01,797,31.3320682235062,24971.6583741345,2022,9,3,2022-09,31.332068223506273
Product D,North,Wholesale,A,2022-10-01,1168,30.8154491528403,35992.4446105175,2022,10,4,2022-10,30.815449152840326
Product D,North,Wholesale,A,2022-11-01,1102,29.4160543084145,32416.4918478727,2022,11,4,2022-11,29.41605430841443
Product D,North,Wholesale,A,2022-12-01,1033,29.2228847402148,30187.2399366419,2022,12,4,2022-12,29.222884740214813
Product D,North,Wholesale,A,2023-01-01,897,28.9647550340742,25981.3852655645,2023,1,1,2023-01,28.964755034074134
Product D,North,Wholesale,A,2023-02-01,756,31.1644466626458,23560.3216769602,2023,2,1,2023-02,31.16444666264577
Product D,North,Wholesale,A,2023-03-01,791,30.1205060121138,23825.320255582,2023,3,1,2023-03,30.12050601211378
Product D,North,Wholesale,A,2023-04-01,993,31.2194332187064,31000.8971861755,2023,4,2,2023-04,31.219433218706445
Product D,North,Wholesale,A,2023-05-01,952,31.4962346360553,29984.4153735247,2023,5,2,2023-05,31.496234636055355
Product D,North,Wholesale,A,2023-06-01,1194,30.1656217728742,36017.7523968117,2023,6,2,2023-06,30.165621772874122
Product D,North,Wholesale,A,2023-07-01,800,29.5023042247631,23601.8433798105,2023,7,3,2023-07,29.502304224763126
Product D,North,Wholesale,A,2023-08-01,811,30.5060903741978,24740.4392934744,2023,8,3,2023-08,30.50609037419778
Product D,North,Wholesale,A,2023-09-01,733,31.1221093651839,22812.5061646798,2023,9,3,2023-09,31.1221093651839
Product D,North,Wholesale,A,2023-10-01,882,31.433805070119,27724.6160718449,2023,10,4,2023-10,31.433805070118932
Product D,North,Wholesale,A,2023-11-01,900,29.7118939608335,26740.7045647502,2023,11,4,2023-11,29.711893960833553
Product D,North,Wholesale,A,2023-12-01,515,30.7031283066608,15812.1110779303,2023,12,4,2023-12,30.703128306660776
